species,Longitude,Latitude
Carya ovata,-90.54347,35.462046
Carya ovata,-87.479325,35.463853
Carya ovata,-90.983789,35.47065
Carya ovata,-90.01592,35.47481
Carya ovata,-82.63666,35.47861
Carya ovata,-86.076027,35.489352
Carya ovata,-82.971658,35.518735
Carya ovata,-83.310433,35.521675
Carya ovata,-81.393278,35.537582
Carya ovata,-84.236393,35.560034
Carya ovata,-80.146911,35.566947
Carya ovata,-83.842766,35.584831
Carya ovata,-86.699387,35.587971
Carya ovata,-86.994674,35.591008
Carya ovata,-94.82106,35.59488
Carya ovata,-93.381325,35.612045
Carya ovata,-91.28519,35.613866
Carya ovata,-79.15545,35.618192
Carya ovata,-79.0977,35.626465
Carya ovata,-83.482061,35.642054
Carya ovata,-78.901722,35.660422
Carya ovata,-79.065183,35.660464
Carya ovata,-85.680794,35.666655
Carya ovata,-90.93329,35.67601
Carya ovata,-86.605453,35.679321
Carya ovata,-80.467331,35.680393
Carya ovata,-93.956451,35.688259
Carya ovata,-78.493277,35.693773
Carya ovata,-79.034426,35.69483
Carya ovata,-94.14299,35.698136
Carya ovata,-90.69738,35.70105
Carya ovata,-94.341751,35.702732
Carya ovata,-86.218642,35.704225
Carya ovata,-79.137778,35.705516
Carya ovata,-78.75337,35.717511
Carya ovata,-79.101015,35.729845
Carya ovata,-93.556367,35.739047
Carya ovata,-84.030196,35.741073
Carya ovata,-78.532956,35.755264
Carya ovata,-82.91662,35.764287
Carya ovata,-91.73833,35.764343
Carya ovata,-78.703333,35.768333
Carya ovata,-86.412628,35.770224
Carya ovata,-91.625866,35.772027
Carya ovata,-94.245373,35.783743
Carya ovata,-84.228374,35.78385
Carya ovata,-78.798255,35.789038
Carya ovata,-82.182173,35.817899
Carya ovata,-86.2274,35.819171
Carya ovata,-92.606036,35.823301
Carya ovata,-78.803558,35.825443
Carya ovata,-82.737663,35.83373
Carya ovata,-78.38788,35.838922
Carya ovata,-92.8575,35.8545
Carya ovata,-86.30293,35.854567
Carya ovata,-80.182165,35.869957
Carya ovata,-94.124815,35.870965
Carya ovata,-78.76016,35.874542
Carya ovata,-85.9868,35.87498
Carya ovata,-86.436295,35.876087
Carya ovata,-79.012322,35.884128
Carya ovata,-80.094149,35.891067
Carya ovata,-78.966879,35.91923
Carya ovata,-79.266412,35.925311
Carya ovata,-88.757667,35.925659
Carya ovata,-83.847889,35.92613
Carya ovata,-79.079026,35.930554
Carya ovata,-82.78228,35.931487
Carya ovata,-82.699579,35.936379
Carya ovata,-83.491391,35.942588
Carya ovata,-83.688316,35.950277
Carya ovata,-88.94562,35.952839
Carya ovata,-78.979252,35.957027
Carya ovata,-83.920739,35.960638
Carya ovata,-79.096436,35.967513
Carya ovata,-86.82,35.98
Carya ovata,-79.014617,35.985519
Carya ovata,-93.182707,35.987108
Carya ovata,-79.447601,35.987498
Carya ovata,-93.733722,35.993458
Carya ovata,-94.135967,35.995168
Carya ovata,-78.973112,36.010395
Carya ovata,-93.387603,36.017536
Carya ovata,-78.883718,36.019565
Carya ovata,-79.04777,36.020729
Carya ovata,-94.218567,36.025161
Carya ovata,-78.98552,36.051308
Carya ovata,-94.065713,36.051869
Carya ovata,-79.746175,36.053523
Carya ovata,-82.482675,36.055362
Carya ovata,-86.802086,36.058833
Carya ovata,-86.341635,36.062252
Carya ovata,-94.141699,36.063332
Carya ovata,-86.893532,36.065168
Carya ovata,-78.889091,36.067436
Carya ovata,-79.089956,36.069439
Carya ovata,-79.807681,36.071349
Carya ovata,-79.378616,36.073143
Carya ovata,-85.83414,36.073885
Carya ovata,-86.504045,36.075436
Carya ovata,-78.811571,36.076835
Carya ovata,-87.253668,36.077933
Carya ovata,-86.987838,36.087861
Carya ovata,-79.009125,36.090667
Carya ovata,-86.556663,36.093753
Carya ovata,-79.880359,36.095146
Carya ovata,-78.938402,36.097721
Carya ovata,-93.972917,36.105122
Carya ovata,-79.248542,36.105861
Carya ovata,-79.147846,36.108805
Carya ovata,-79.494742,36.10971
Carya ovata,-86.416382,36.112558
Carya ovata,-86.601853,36.114856
Carya ovata,-97.057369,36.116223
Carya ovata,-84.505123,36.125826
Carya ovata,-81.641432,36.137828
Carya ovata,-78.932953,36.140761
Carya ovata,-79.854242,36.145711
Carya ovata,-86.75,36.1667
Carya ovata,-79.796317,36.175369
Carya ovata,-82.079046,36.176231
Carya ovata,-78.901237,36.178374
Carya ovata,-86.654472,36.1837
Carya ovata,-84.067974,36.195634
Carya ovata,-93.683442,36.200322
Carya ovata,-83.419935,36.204671
Carya ovata,-81.777758,36.213725
Carya ovata,-90.547433,36.220409
Carya ovata,-79.824616,36.226063
Carya ovata,-79.775925,36.246978
Carya ovata,-82.578955,36.275696
Carya ovata,-81.761365,36.282274
Carya ovata,-83.591016,36.290085
Carya ovata,-81.605617,36.29024
Carya ovata,-82.365945,36.300188
Carya ovata,-82.288128,36.313315
Carya ovata,-86.679295,36.31854
Carya ovata,-93.913456,36.335979
Carya ovata,-82.804693,36.336641
Carya ovata,-78.830586,36.355507
Carya ovata,-82.297129,36.36322
Carya ovata,-87.00703,36.38361
Carya ovata,-81.452669,36.387502
Carya ovata,-86.779442,36.395049
Carya ovata,-81.383191,36.411691
Carya ovata,-88.15094,36.4338
Carya ovata,-93.664917,36.450314
Carya ovata,-90.164814,36.469002
Carya ovata,-93.85284,36.469414
Carya ovata,-90.477463,36.501263
Carya ovata,-81.561487,36.505612
Carya ovata,-86.057953,36.528933
Carya ovata,-93.754167,36.548056
Carya ovata,-90.043333,36.5525
Carya ovata,-83.262467,36.556789
Carya ovata,-93.8333,36.5667
Carya ovata,-76.154084,36.575464
Carya ovata,-87.471908,36.58428
Carya ovata,-87.916423,36.590158
Carya ovata,-88.329328,36.605759
Carya ovata,-78.503342,36.616122
Carya ovata,-96.398488,36.629189
Carya ovata,-81.791378,36.633922
Carya ovata,-88.3471,36.636963
Carya ovata,-81.4853,36.63935
Carya ovata,-83.436871,36.655204
Carya ovata,-94.071994,36.658306
Carya ovata,-91.834167,36.661667
Carya ovata,-84.549146,36.663502
Carya ovata,-93.593058,36.685104
Carya ovata,-92.885278,36.691667
Carya ovata,-91.019722,36.710278
Carya ovata,-77.873017,36.714809
Carya ovata,-79.915466,36.730899
Carya ovata,-90.101028,36.732154
Carya ovata,-88.115979,36.733749
Carya ovata,-81.39513,36.76928
Carya ovata,-87.196128,36.770358
Carya ovata,-88.048003,36.794369
Carya ovata,-80.479961,36.794443
Carya ovata,-93.466389,36.805278
Carya ovata,-86.4637,36.80917
Carya ovata,-88.165061,36.8232
Carya ovata,-88.056703,36.83155
Carya ovata,-84.513069,36.846642
Carya ovata,-85.865425,36.849426
Carya ovata,-86.913365,36.850575
Carya ovata,-86.634742,36.851915
Carya ovata,-93.228333,36.862778
Carya ovata,-80.297549,36.874059
Carya ovata,-86.093261,36.884228
Carya ovata,-81.525823,36.884325
Carya ovata,-90.323611,36.889167
Carya ovata,-94.880367,36.895498
Carya ovata,-89.851389,36.8975
Carya ovata,-88.036184,36.900271
Carya ovata,-80.190006,36.926572
Carya ovata,-81.364358,36.931797
Carya ovata,-84.409626,36.943429
Carya ovata,-76.560508,36.946815
Carya ovata,-88.210505,36.974321
Carya ovata,-88.289318,36.995159
Carya ovata,-88.166827,37.001742
Carya ovata,-95.05401,37.01713
Carya ovata,-76.361504,37.032707
Carya ovata,-81.231861,37.043611
Carya ovata,-76.399798,37.066247
Carya ovata,-94.1166,37.0692
Carya ovata,-84.687779,37.072202
Carya ovata,-80.561295,37.087606
Carya ovata,-81.299531,37.100749
Carya ovata,-93.255235,37.116927
Carya ovata,-92.2225,37.124445
Carya ovata,-80.566476,37.135756
Carya ovata,-93.884722,37.153333
Carya ovata,-95.10997,37.16032
Carya ovata,-95.69011,37.18073
Carya ovata,-86.103566,37.182768
Carya ovata,-80.377191,37.187887
Carya ovata,-80.31336,37.19104
Carya ovata,-78.443957,37.206663
Carya ovata,-85.612445,37.223965
Carya ovata,-95.70806,37.22417
Carya ovata,-89.256572,37.227635
Carya ovata,-86.234601,37.230809
Carya ovata,-95.7744,37.2556
Carya ovata,-88.854967,37.274389
Carya ovata,-80.469373,37.280678
Carya ovata,-93.3199,37.284855
Carya ovata,-80.365463,37.293792
Carya ovata,-82.313556,37.294417
Carya ovata,-93.211028,37.305225
Carya ovata,-86.222035,37.307089
Carya ovata,-94.67932,37.31903
Carya ovata,-80.369387,37.347159
Carya ovata,-96.46881,37.34864
Carya ovata,-89.02514,37.354192
Carya ovata,-95.62799,37.3553
Carya ovata,-88.914371,37.357639
Carya ovata,-82.915968,37.360743
Carya ovata,-80.526158,37.371041
Carya ovata,-78.807095,37.384389
Carya ovata,-86.229862,37.38532
Carya ovata,-93.389358,37.388625
Carya ovata,-77.687102,37.414058
Carya ovata,-80.283425,37.430542
Carya ovata,-88.706332,37.435596
Carya ovata,-89.20795,37.43805
Carya ovata,-85.357,37.440937
Carya ovata,-90.216667,37.45
Carya ovata,-89.294563,37.4507
Carya ovata,-80.112944,37.456277
Carya ovata,-88.450197,37.45635
Carya ovata,-80.210101,37.4788
Carya ovata,-89.353942,37.48518
Carya ovata,-83.901978,37.492413
Carya ovata,-87.658,37.495
Carya ovata,-88.92062,37.497769
Carya ovata,-81.133408,37.505178
