species,Longitude,Latitude
Carya glabra,-89.324318,33.430402
Carya glabra,-92.338942,33.431891
Carya glabra,-88.73194,33.4375
Carya glabra,-86.78,33.437778
Carya glabra,-88.81833,33.45028
Carya glabra,-84.582106,33.466761
Carya glabra,-84.306734,33.471542
Carya glabra,-80.4347,33.4742
Carya glabra,-85.046533,33.476419
Carya glabra,-86.167721,33.487101
Carya glabra,-86.628043,33.499278
Carya glabra,-91.99774,33.500734
Carya glabra,-90.7669,33.50257
Carya glabra,-82.060823,33.507819
Carya glabra,-86.860992,33.514155
Carya glabra,-86.7542,33.518979
Carya glabra,-84.180385,33.526426
Carya glabra,-80.5068,33.5289
Carya glabra,-79.15,33.53
Carya glabra,-84.921959,33.531689
Carya glabra,-88.378007,33.53659
Carya glabra,-86.691728,33.559005
Carya glabra,-85.045971,33.572516
Carya glabra,-86.659964,33.626403
Carya glabra,-83.331105,33.64011
Carya glabra,-78.93008,33.651417
Carya glabra,-84.115503,33.663887
Carya glabra,-94.032083,33.681889
Carya glabra,-89.67341,33.6972
Carya glabra,-86.703973,33.699259
Carya glabra,-84.732697,33.701901
Carya glabra,-84.105194,33.71233
Carya glabra,-91.4529,33.71233
Carya glabra,-89.5581,33.7184
Carya glabra,-84.463769,33.725022
Carya glabra,-82.739309,33.736795
Carya glabra,-84.347494,33.736838
Carya glabra,-84.705074,33.737393
Carya glabra,-86.795789,33.73768
Carya glabra,-80.531782,33.73865
Carya glabra,-89.477126,33.74584
Carya glabra,-84.173748,33.749337
Carya glabra,-80.7015,33.7542
Carya glabra,-84.318497,33.777222
Carya glabra,-85.768897,33.781525
Carya glabra,-88.849444,33.786111
Carya glabra,-88.308152,33.790265
Carya glabra,-89.457534,33.792129
Carya glabra,-89.801286,33.797511
Carya glabra,-84.152812,33.79891
Carya glabra,-78.739114,33.799351
Carya glabra,-80.54544,33.802115
Carya glabra,-84.036668,33.806302
Carya glabra,-78.686555,33.81547
Carya glabra,-90.654,33.818
Carya glabra,-84.328095,33.833733
Carya glabra,-84.779216,33.836965
Carya glabra,-84.251267,33.837958
Carya glabra,-89.311461,33.840883
Carya glabra,-86.57,33.85
Carya glabra,-84.568638,33.850945
Carya glabra,-84.132396,33.85283
Carya glabra,-77.98617,33.859115
Carya glabra,-84.51327,33.865684
Carya glabra,-78.54506,33.875734
Carya glabra,-82.432651,33.880202
Carya glabra,-89.139127,33.880283
Carya glabra,-84.441373,33.887398
Carya glabra,-89.236181,33.891501
Carya glabra,-88.310093,33.893693
Carya glabra,-84.018728,33.894419
Carya glabra,-82.504998,33.895274
Carya glabra,-83.381373,33.897546
Carya glabra,-89.002288,33.903549
Carya glabra,-85.330658,33.927919
Carya glabra,-84.518895,33.930556
Carya glabra,-84.605682,33.930697
Carya glabra,-83.4476,33.933928
Carya glabra,-83.921971,33.944818
Carya glabra,-84.050878,33.947101
Carya glabra,-79.679,33.9531
Carya glabra,-84.203875,33.967772
Carya glabra,-84.759134,33.97433
Carya glabra,-80.6413,33.9817
Carya glabra,-84.506379,33.983179
Carya glabra,-87.860503,33.9879
Carya glabra,-83.494308,33.990003
Carya glabra,-86.457338,33.990017
Carya glabra,-81.173684,33.994075
Carya glabra,-89.622172,33.997098
Carya glabra,-84.402994,33.997211
Carya glabra,-81,34
Carya glabra,-89.917676,34.021307
Carya glabra,-77.88,34.03
Carya glabra,-88.927836,34.032738
Carya glabra,-84.612698,34.036347
Carya glabra,-79.79164,34.038455
Carya glabra,-84.043463,34.040886
Carya glabra,-84.546005,34.043085
Carya glabra,-81.146187,34.047935
Carya glabra,-88,34.05
Carya glabra,-83.367216,34.059986
Carya glabra,-86.54,34.06
Carya glabra,-84.579773,34.068312
Carya glabra,-87.208972,34.06912
Carya glabra,-86.86463,34.073978
Carya glabra,-84.523005,34.0827
Carya glabra,-88.391,34.088
Carya glabra,-86.932854,34.092951
Carya glabra,-87.415425,34.097546
Carya glabra,-84.484122,34.107781
Carya glabra,-81.180651,34.112405
Carya glabra,-84.165765,34.117273
Carya glabra,-84.577405,34.117746
Carya glabra,-84.407761,34.117847
Carya glabra,-85.16,34.16
Carya glabra,-84.841657,34.164957
Carya glabra,-84.188279,34.168346
Carya glabra,-77.951707,34.184245
Carya glabra,-81.135293,34.185548
Carya glabra,-84.540658,34.186001
Carya glabra,-79.903297,34.210097
Carya glabra,-85.244675,34.2301
Carya glabra,-88.625101,34.234108
Carya glabra,-82.619015,34.23688
Carya glabra,-84.626994,34.238592
Carya glabra,-83.832092,34.24605
Carya glabra,-84.066108,34.249839
Carya glabra,-88.957972,34.255245
Carya glabra,-78.52129,34.26094
Carya glabra,-84.661553,34.309503
Carya glabra,-81.806781,34.310342
Carya glabra,-83.961311,34.318232
Carya glabra,-85.24633,34.326
Carya glabra,-87.44,34.33
Carya glabra,-83.91014,34.343667
Carya glabra,-87.81163,34.345627
Carya glabra,-82.582942,34.367978
Carya glabra,-89.546621,34.368317
Carya glabra,-83.685258,34.3712
