Id,Scientific,Longitude,Latitude,LocalityNa,Source
3829930621,Carya aquatica,-90.322531,33.743908,"Delta. 0.8 mi W of Jct. US 49 and MS 8 (ca 2 mi SW of Minter City), Sect. 29Mississippi,US",GBIF
3802699214,Carya aquatica,-91.6085,30.058244,"Louisiana,US",GBIF
3802291652,Carya aquatica,-91.016367,30.560599,"Louisiana,US",GBIF
3773423471,Carya aquatica,-81.502638,29.124947,"Florida,US",GBIF
3766333598,Carya aquatica,-86.95348,34.55454,"3.90 AIR MI NW OF PRICEVILLE. WHEELER NATIONAL WILDLIFE REUGE. ALONG S. SIDE OF AL 67 APPROX. 0.08 MI W OF JCT. WITH REFUGE HEADQUARTERS RD.Alabama,US",GBIF
3766333597,Carya aquatica,-86.70972,31.18803,"SOLON DIXON FORESTRY EDUCATION CENTER, OFF RIVER BLUFF RD AT ""CYPRESS SWAMP"" AREA, NEAR POND, 1.75 AIR MI NNE OF CENTER OFFICES (CYPRESS SWAMP N2).Alabama,US",GBIF
3744710626,Carya aquatica,-88.16,31.76,"Choctaw National Wildlife Refuge, Lake Coffeeville Reservoir of Tombigbee River, ca. 9 mi. E of Silas NE1/4 sec. 10, T9N, R2WAlabama,US",GBIF
3744710625,Carya aquatica,-86.13,30.98,"StocktonAlabama,US",GBIF
3744710623,Carya aquatica,-88.01,32.2,"dirt road to Old Lock #2 Park on Tombigbee River, ca. 3 mi. due SE of Pennington Sec. 18, T14N, R1EAlabama,US",GBIF
3744710591,Carya aquatica,-87.87,30.95,"Live Oak Landing on Tensaw River.Alabama,US",GBIF
3744710506,Carya aquatica,-86.92,32.35,"North bank of Alabama River ca mile 212.5; NW1/4 Sec 18 [Sec 24?], T16N R11EAlabama,US",GBIF
3744710505,Carya aquatica,-86.82,32.32,"West bank Alabama River at mile 333.0 [233.0]; Sec 13 [W1/2 Sec 36], T16N R12EAlabama,US",GBIF
3744710482,Carya aquatica,-87.98,30.9,"Dead Lake, ca. 17 mi. due N of Mobile sec. 4, T2S, R1EAlabama,US",GBIF
3744710478,Carya aquatica,-87.71,32.49,"Junct. at GallionAlabama,US",GBIF
3744710477,Carya aquatica,-86.6,32.16,"tributary of big swamp creek. about 50 meters se of al 21 bridge. 1.6 miles sw of hayneville. T14NR15E30Alabama,US",GBIF
3744710461,Carya aquatica,-87.84,32.78,"Five miles southeast of Eutaw along Warrior River near Lock 7.Alabama,US",GBIF
3744710457,Carya aquatica,-85.99,30.99,"SW corner of bridge over Pea River where crossed by Hwy. 87 T7N R18W S25Alabama,US",GBIF
3744710454,Carya aquatica,-86.18,32.81,"Just above lock 7, Black Warrior River, near St. Rt. 14.Alabama,US",GBIF
3744710452,Carya aquatica,-86.84,32.4,"East bank of Alabama River at mile 227.2, ca. 3 mi NW of Camp Creek; SE1/4 Sec 34, T17N R12EAlabama,US",GBIF
3744699091,Carya aquatica,-87.99,31.01,"""4.47"" [3.88] air mi. NE Frankville. N side of Lake Hatchtigbee Rd. ca 0.37 mi E jct. w/ Hatchtigbee Rd.Alabama,US",GBIF
3710075566,Carya aquatica,-84.422778,31.196389,"Ichauway PlantationGeorgia,US",GBIF
3710035053,Carya aquatica,-80.629083,33.766551,"HopkinsSouth Carolina,US",GBIF
3709803495,Carya aquatica,-83.464847,32.571922,"Ocmulgee WMAGeorgia,US",GBIF
3707764389,Carya aquatica,-90.90251,33.47369,"Delta Experimental Forest ca 2 mi N of Stoneville; oak-ash-water hickory woodsMississippi,US",GBIF
3707760955,Carya aquatica,-90.1425,32.324722,"LeFleur's Bluff State Park, ECC# 1995.00435 Just S of Finger Lake DamMississippi,US",GBIF
3707760073,Carya aquatica,-89.670556,32.561667,"ECC# 1995.18.01; north Bienville, compartment 1? near Ludlow; N of Forest.Mississippi,US",GBIF
3925879701,Carya aquatica,-89.280007,32.183801,"Tallahalla Wildlife Mgmt. Area ca 1 mi S of headquarters at intersection of Quarterliah Creek & MS 505.Mississippi,US",GBIF
3707755240,Carya aquatica,-91.0627,32.0221,"btwn. Gin Lake & MS River; Grand Gulf SiteMississippi,US",GBIF
3829919877,Carya aquatica,-88.63628,30.66995,"Pascagoula River N of Hwy. 614Mississippi,US",GBIF
3707753502,Carya aquatica,-89.43668,33.43551,"Mississippi,US",GBIF
3707748069,Carya aquatica,-89.8134,30.6967,"Old River WMA, ca 3.5 mi SW of Henleyfield, S end of George LakeMississippi,US",GBIF
3707739336,Carya aquatica,-90.915271,33.12528,"Rare tree of wet areas. Collected in section 10, about 4.2 mi E of Priscilla on the Priscilla-Napanee Road.Mississippi,US",GBIF
3707725541,Carya aquatica,-90.172778,34.507806,"Fowler Creek (NRCS #8)Mississippi,US",GBIF
3707724519,Carya aquatica,-90.241,34.404,"Low ground around Flag Lake. 2.8 mi. SW of Sledge, St. Hwy. 3.Mississippi,US",GBIF
3698756485,Carya aquatica,-92.276539,34.93377,"10 miles north off Levy exit of I-40 and Hwy 265. Right side of road.Arkansas,US",GBIF
3695164103,Carya aquatica,-90.772229,34.511255,"Hwy 85, 6-7 mi. N of jct. Ark. Hwys 44 and 85 and Old Town Lake.Arkansas,US",GBIF
3695152409,Carya aquatica,-91.258201,33.880595,"1 mi S of Watson on Hwy 1.Arkansas,US",GBIF
3695152405,Carya aquatica,-91.733433,33.953342,"Bayou Bartholomew, just S of Meroney on AR Hwy 293.Arkansas,US",GBIF
3698761332,Carya aquatica,-92.338938,34.936494,"Camp Joseph T. Robinson-Arkansas National Guard. Mile Bridge and Clinton Road.Arkansas,US",GBIF
3496975010,Carya aquatica,-76.154195,36.744447,"Junction of Gum Swamp and Elbow RoadsVirginia,US",GBIF
3496975001,Carya aquatica,-76.927237,36.562624,"Blackwater River, 2 miles upriver from N.C. Line; near south end of Weyanoke TractVirginia,US",GBIF
3496974994,Carya aquatica,-77.135657,37.469847,"Chickahominy River, 1/8 miles downriver from Rt. 106 bridge along edge of riverbankVirginia,US",GBIF
3496974987,Carya aquatica,-76.603898,37.585423,"Dragon Run Swamp at Rt. 17 bridgeVirginia,US",GBIF
3470664442,Carya aquatica,-90.200814,36.487082,"Clay Co., along St. Francis River. In woodsArkansas,US",GBIF
3466432667,Carya aquatica,-97.296794,27.426324,"Texas,US",GBIF
3465900383,Carya aquatica,-94.898889,31.307222,"Texas,US",GBIF
3435795799,Carya aquatica,-90.71967,35.5179,"Old Military lane.Arkansas,US",GBIF
3435793432,Carya aquatica,-90.54127,35.46374,"Singer Forest Natural Area.Arkansas,US",GBIF
3435790049,Carya aquatica,-90.918124,35.70047,"Hood Lake within Bayou de View Wildlife Management Area.Arkansas,US",GBIF
3435793428,Carya aquatica,-90.01656,35.47497,"Forked Slough road approx 3 km west from HWY 49 and 4 km southwest from Fisher.Arkansas,US",GBIF
3416067420,Carya aquatica,-88.598206,30.621303,"Mississippi,US",GBIF
3415654541,Carya aquatica,-91.613961,33.053389,"Arkansas,US",GBIF
3399335939,Carya aquatica,-81.059145,28.792272,"Florida,US",GBIF
3399083907,Carya aquatica,-86.80597,36.189744,"Tennessee,US",GBIF
3391431083,Carya aquatica,-95.660827,29.635531,"Texas,US",GBIF
3344430376,Carya aquatica,-80.583333,32.481389,"N side of Coosaw River Dr., E of the intersection with Friendship Dr.; Coosaw Island.South Carolina,US",GBIF
3343871663,Carya aquatica,-89.009779,37.371633,"Illinois,US",GBIF
3337983630,Carya aquatica,-81.440772,30.646208,"Florida,US",GBIF
3337884395,Carya aquatica,-91.52462,31.508355,"Louisiana,US",GBIF
3302494304,Carya aquatica,-82.962288,29.6334,"Florida,US",GBIF
3090761950,Carya aquatica,-81.803649,27.620761,"Florida,US",GBIF
3079790997,Carya aquatica,-95.294958,30.025149,"Texas,US",GBIF
3067824324,Carya aquatica,-89.122279,37.34535,"Illinois,US",GBIF
3059695150,Carya aquatica,-90.103,29.847,"E of Lafite Larose Hwy (3134), S of Pritchard Rd.Louisiana,US",GBIF
3059038047,Carya aquatica,-81.781785,26.711748,"Florida,US",GBIF
2988570333,Carya aquatica,-78.216667,34.946388,"North Carolina,US",GBIF
2988519353,Carya aquatica,-77.491322,35.460969,"North Carolina,US",GBIF
2988512306,Carya aquatica,-77.173838,36.775724,"Virginia,US",GBIF
2988510403,Carya aquatica,-89.058914,36.929613,"Kentucky,US",GBIF
2988365081,Carya aquatica,-80.998149,33.976732,"South Carolina,US",GBIF
2988303595,Carya aquatica,-78.07809,34.840676,"North Carolina,US",GBIF
2988294353,Carya aquatica,-88.725242,30.976862,"Mississippi,US",GBIF
2963852689,Carya aquatica,-77.362595,35.61995,"North Carolina,US",GBIF
2897482301,Carya aquatica,-82.452,28.0043,"Oakwood Park.Florida,US",GBIF
2873792008,Carya aquatica,-81.737916,26.66746,"Florida,US",GBIF
2873768907,Carya aquatica,-91.446262,30.792329,"Louisiana,US",GBIF
2851079750,Carya aquatica,-80.169205,26.976378,"Florida,US",GBIF
2850910229,Carya aquatica,-88.627219,30.568294,"Mississippi,US",GBIF
2826480129,Carya aquatica,-87.924278,30.747561,"Alabama,US",GBIF
2818551321,Carya aquatica,-86.332921,32.386418,"Alabama,US",GBIF
