species,Longitude,Latitude
Carya laciniosa,-82.501095,42.595246
Carya laciniosa,-77.603717,42.655667
Carya laciniosa,-82.63768,42.663655
Carya laciniosa,-83.312393,42.684059
Carya laciniosa,-84.414348,42.702923
Carya laciniosa,-82.289919,42.744009
Carya laciniosa,-76.463945,42.750115
Carya laciniosa,-76.510117,42.834195
Carya laciniosa,-77.851657,42.835438
Carya laciniosa,-79.551344,42.853283
Carya laciniosa,-83.57236,42.881008
Carya laciniosa,-78.854158,42.931942
Carya laciniosa,-78.963454,42.935148
Carya laciniosa,-85.47605,42.9527
Carya laciniosa,-77.742558,42.963417
Carya laciniosa,-78.97118,42.97767
Carya laciniosa,-78.90917,43.03431
Carya laciniosa,-78.7837,43.04812
Carya laciniosa,-78.97861,43.05607
Carya laciniosa,-79.336067,43.061239
Carya laciniosa,-78.638606,43.073651
Carya laciniosa,-79.128383,43.095915
Carya laciniosa,-84.708354,43.107103
Carya laciniosa,-78.732254,43.115857
Carya laciniosa,-77.482442,43.127428
Carya laciniosa,-84.538,43.138
Carya laciniosa,-78.796344,43.151981
Carya laciniosa,-79.393037,43.154609
Carya laciniosa,-79.0833,43.1833
Carya laciniosa,-78.604538,43.198031
Carya laciniosa,-84.028738,43.341677
Carya laciniosa,-84.777617,43.589829
Carya laciniosa,-79.196617,43.825344
Carya laciniosa,-79.859715,44.155912
